work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,category_job,employee_continent,company_continent
2024,Intermediate,Full-time,Research Scientist,146994,USD,146994,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,200200,USD,200200,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,189473,USD,189473,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,171000,USD,171000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,109000,USD,109000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,208000,USD,208000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,143000,USD,143000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Engineer,173000,USD,173000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Engineer,117000,USD,117000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Scientist,173000,USD,173000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,117000,USD,117000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Engineer,242000,USD,242000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,173000,USD,173000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Scientist,196900,USD,196900,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,180393,USD,180393,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Business Intelligence,110400,USD,110400,United States,No remote work,United States,50-250,Business Intelligence,North America,North America
2024,Intermediate,Full-time,Business Intelligence,76500,USD,76500,United States,No remote work,United States,50-250,Business Intelligence,North America,North America
2024,Senior,Full-time,Research Analyst,175000,USD,175000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Senior,Full-time,Research Analyst,130000,USD,130000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Scientist,281000,USD,281000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,206000,USD,206000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Executive,Full-time,Data Scientist,338000,USD,338000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Executive,Full-time,Data Scientist,156000,USD,156000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Engineer,173000,USD,173000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Engineer,117000,USD,117000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Scientist,196900,USD,196900,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,179551,USD,179551,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Engineer,279400,USD,279400,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,257984,USD,257984,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,137000,USD,137000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,117000,USD,117000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Scientist,293000,USD,293000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,213000,USD,213000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Computer Vision Engineer,251000,USD,251000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Computer Vision Engineer,177008,USD,177008,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Intermediate,Full-time,Research Scientist,204000,USD,204000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,134000,USD,134000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Research Scientist,173000,USD,173000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Research Scientist,117000,USD,117000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Computer Vision Engineer,290180,USD,290180,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Intermediate,Full-time,Computer Vision Engineer,234130,USD,234130,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Data Engineer,196900,USD,196900,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,183552,USD,183552,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,173000,USD,173000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,117000,USD,117000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,235400,USD,235400,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,191373,USD,191373,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,196900,USD,196900,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Engineer,182781,USD,182781,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Engineer,251000,USD,251000,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Engineer,177008,USD,177008,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Research Scientist,173000,USD,173000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Research Scientist,117000,USD,117000,United States,No remote work,United States,50-250,Data Science,North America,North America
